,Links,Words
709,https://medportal.ru/mednovosti/ogranicheniya-v-shkolah-i-detskih-sadah-iz-za-covid/,covid-19
710,https://medportal.ru/mednovosti/preparaty-dlya-snizheniya-davleniya-mogut-zaschischat-gipertonikov/,covid-19
711,https://medportal.ru/mednovosti/fizicheskaya-aktivnost-preduprezhdaet-smert-ot-sidyachego-obraz/,covid-19
712,https://medportal.ru/mednovosti/rossiyskie-uchenye-sozdayut-test-na-opredelenie-t/,covid-19
713,https://medportal.ru/mednovosti/v-rossii-otmenyat-testirovanie-na-covid/,covid-19
714,https://medportal.ru/mednovosti/u-patsientov-posle-covid-19-legkie-vosstanavlivayutsya-horosho/,covid-19
715,https://medportal.ru/mednovosti/germaniya-sochla-opasnym-dlya-zdorovya-narodnyy-rossiyskiy-de/,рак
716,https://medportal.ru/mednovosti/zabolevanie-glaz-u-diabetikov-svyazali-s-povyshennym-riskom-tya/,covid-19
717,https://medportal.ru/mednovosti/deti-zarazhayutsya-koronavirusom-znachitelno-rezhe-vzroslyh/,covid-19
718,https://medportal.ru/mednovosti/kak-koronavirus-mozhet-vliyat-sposobnost-muzhchin-zavodit-det/,covid-19
719,https://medportal.ru/mednovosti/lyudi-ne-bolevshie-covid/,covid-19
720,https://medportal.ru/mednovosti/petrovaks-i-intellodzhik-s-pomoschyu-ii-issleduyut-longidazu/,covid-19
721,https://medportal.ru/mednovosti/rossiyskie-vaktsiny-ot-covid/,covid-19
722,https://medportal.ru/mednovosti/astrazeneca-otsenila-srednyuyu-effektivnost-svoey-vaktsiny-ot-c/,covid-19
723,https://medportal.ru/mednovosti/ambulatornyh-patsientov-s-covid/,covid-19
724,https://medportal.ru/mednovosti/obyazatelnoe-noshenie-masok-v-obschestvennyh-mestah-snizhaet-kol/,covid-19
725,https://medportal.ru/mednovosti/v-klinike-chayka-oprovergli-informatsiyu-o-zakrytii-meduchrezhde/,covid-19
726,https://medportal.ru/mednovosti/pfizer-i-biontech-zaprosili-razreshenie-na-ekstrennoe-ispolz/,covid-19
727,https://medportal.ru/mednovosti/patsienty-s-covid-7df29be2-9c81-426d-93b9-b149f9fed198/,covid-19
728,https://medportal.ru/mednovosti/voz-ne-rekomenduet-remdesivir-pri-covid-19/,covid-19
729,https://medportal.ru/mednovosti/zachem-brosat-kurit-vo-vremya-pandemii/,covid-19
730,https://medportal.ru/mednovosti/novoe-issledovanie-ne-podtverdilo-effektivnost-masok-ya-mog/,covid-19
731,https://medportal.ru/mednovosti/uroven-antitel-k-sars-cov/,covid-19
732,https://medportal.ru/mednovosti/koronavirus-i-antibiotiki-chto-nado-znat/,covid-19
733,https://medportal.ru/mednovosti/ya-zadyhayus-5-faktov-o-hobl-kotorye-dolzhen-znat-kazhdyy/,covid-19
734,https://medportal.ru/mednovosti/pfizer-i-biontech-zayavili-o-95-effektivnosti-svoey-vaktsiny/,covid-19
735,https://medportal.ru/mednovosti/voz-zayavila-ob-ocherednom-antirekorde-pandemii/,covid-19
736,https://medportal.ru/mednovosti/v-ssha-odobrili-pervyy-test-na-covid/,covid-19
737,https://medportal.ru/mednovosti/opolaskivatel-rta-mozhet-ubit-sars-cov/,covid-19
738,https://medportal.ru/mednovosti/triholog-ob-yasnil-vzaimosvyaz-covid-19-i-oblyseniya/,covid-19
739,https://medportal.ru/mednovosti/uchenye-uznali-mozhno-li-nosit-maski-po-vremya-zanyatiy-sporto/,covid-19
740,https://medportal.ru/mednovosti/preduprezhdayut-li-omega-3-kisloty-razvitie-bolezney-serdtsa/,инсульт
741,https://medportal.ru/mednovosti/issledovanie-antitel-pokazalo-chto-potentsialno-mozhno-razrab/,covid-19
742,https://medportal.ru/mednovosti/moderna-otsenila-effektivnost-svoey-vaktsiny-ot-covid/,covid-19
743,https://medportal.ru/mednovosti/covid-4e55a5ab-2e18-439b-8959-0250bac52ce3/,covid-19
744,https://medportal.ru/mednovosti/lekarstvo-ot-rasseyannogo-skleroza-mozhet-sposobstvovat-vyzdo/,covid-19
745,https://medportal.ru/mednovosti/tkanevye-maski-zaschischayut-ot-koronavirusa-teh-kto-ih-nosit-i/,covid-19
746,https://medportal.ru/mednovosti/ya-kasalsya-poverhnosti-vne-doma-kakov-risk-chto-ya-zarazilsya/,covid-19
747,https://medportal.ru/mednovosti/uchenye-rasskazali-o-sostoyanii-zdorovya-lyudey-cherez-dva-mesyats/,covid-19
748,https://medportal.ru/mednovosti/razrabotchik-rossiyskoy-vaktsiny-otsenil-ee-effektivnost-vyshe/,covid-19
749,https://medportal.ru/mednovosti/vaktsina-pfizer-i-biontech-pokazala-effektivnost-bolee-90/,covid-19
750,https://medportal.ru/mednovosti/patsienty-s-covid/,covid-19
751,https://medportal.ru/mednovosti/menya-zastavlyayut-privivatsya-ot-covid-19-chto-delat/,covid-19
752,https://medportal.ru/mednovosti/rvotu-i-diareyu-nazvali-chastym-edinstvennym-priznakom-covid/,covid-19
753,https://medportal.ru/mednovosti/u-detey-slabee-immunitet-k-koronavirusu-no-eto-ne-strashno/,covid-19
754,https://medportal.ru/mednovosti/solenaya-ryba-i-alkogol-pod-zapretom-kak-pitatsya-pri-covid/,covid-19
755,https://medportal.ru/mednovosti/kazhdyy-mesyats-otsrochki-lecheniya-raka-uvelichivaet-risk-smerti-p/,covid-19
756,https://medportal.ru/mednovosti/zagryaznennyy-vozduh-uvelichivaet-risk-smerti-ot-covid-19/,covid-19
757,https://medportal.ru/mednovosti/bolnoy-covid-19-zarazen-10/,covid-19
758,https://medportal.ru/mednovosti/v-moskve-prodlili-distantsionnoe-obuchenie-dlya-starsheklassniko/,covid-19
759,https://medportal.ru/mednovosti/kogda-trebuetsya-kompyuternaya-tomografiya-pri-covid-19/,covid-19
760,https://medportal.ru/mednovosti/depressiya-uvelichivaet-risk-insulta-novye-dokazatelstva/,инсульт
761,https://medportal.ru/mednovosti/zhiteley-podmoskovya-iz-grupp-riska-po-covid/,covid-19
762,https://medportal.ru/mednovosti/moralnye-resheniya/,covid-19
763,https://medportal.ru/mednovosti/sars-cov-2-mozhet-vyzyvat-gibel-eritrotsitov/,covid-19
764,https://medportal.ru/mednovosti/pyat-postulatov-otritsateley-covid-19/,covid-19
765,https://medportal.ru/mednovosti/mozhet-li-tsink-zaschitit-ot-zarazheniya-covid-19/,covid-19
766,https://medportal.ru/mednovosti/privivka-ot-grippa-mozhet-snizit-risk-zarazheniya-covid/,орви
767,https://medportal.ru/mednovosti/uchenye-schitayut-chto-rol-rta-v-peredache-koronavirusa-nedootse/,covid-19
768,https://medportal.ru/mednovosti/immunitet-protiv-koronavirusa-sohranyaetsya-ne-menee-pyati-mesya/,covid-19
769,https://medportal.ru/mednovosti/lekarstva-s-favipiravirom-poluchili-postoyannuyu-registratsiyu-v/,covid-19
770,https://medportal.ru/mednovosti/vse-slozhno-no-eto-ne-tochno-v-rossii-ozvuchivayutsya-protivore/,covid-19
771,https://medportal.ru/mednovosti/takie-izmeneniya-uchenye-obnaruzhili-pri-uzi-serdtsa-u-patsientov/,covid-19
772,https://medportal.ru/mednovosti/sobyanin-zayavil-ob-ostorozhnom-optimizme-i-prodlil-ogranichen/,covid-19
773,https://medportal.ru/mednovosti/astrazeneca-podtverdila-effektivnost-vaktsiny-ot-covid/,covid-19
774,https://medportal.ru/mednovosti/aspirin-v-nizkih-dozah-mozhet-snizit-risk-smerti-ot-covid/,covid-19
775,https://medportal.ru/mednovosti/polnyy-kollaps-kak-covid/,covid-19
776,https://medportal.ru/mednovosti/shest-lekarstv-kotorymi-minzdrav-predlagaet-borotsya-s-koro/,covid-19
777,https://medportal.ru/mednovosti/kogo-budut-privivat-ot-koronavirusa-v-rossii/,covid-19
778,https://medportal.ru/mednovosti/vynos-mozga-pochemu-koronavirus-vyzyvaet-kognitivnye-narushen/,covid-19
779,https://medportal.ru/mednovosti/legkie-formy-covid-19-dayut-slabyy-immunitet-ot-koronavirusa/,covid-19
780,https://medportal.ru/mednovosti/uchene-uznali-kak-vospalennye-desny-mogut-provotsirovat-drug/,covid-19
781,https://medportal.ru/mednovosti/samyy-bystryy-test-na-koronavirus/,covid-19
782,https://medportal.ru/mednovosti/antikovidnaya-plazma-ne-snizhaet-risk-oslozhneniy-pri-covid-19/,covid-19
783,https://medportal.ru/mednovosti/vitamin-d-mog-by-zaschitit-ot-saharnogo-diabeta-2-tipa-no-et/,диабет
784,https://medportal.ru/mednovosti/rossiyskie-vrachi-vyyasnili-kakie-faktory-vliyayut-na-letalnyy/,диабет
785,https://medportal.ru/mednovosti/luchshie-vaktsiny-ot-grippa-v-2020-godu/,спид
786,https://medportal.ru/mednovosti/chto-znachit-blizkiy-kontakt-s-infitsirovannym-covid-19/,covid-19
787,https://medportal.ru/mednovosti/lyudi-ne-dolzhny-delat-kt-v-tselyah-profilaktiki-minzdrav/,covid-19
788,https://medportal.ru/mednovosti/o-chem-my-ne-uznaem-iz-issledovaniy-vaktsin-protiv-covid-19/,covid-19
789,https://medportal.ru/mednovosti/uchenye-opisali-kak-imenno-virusy-vyzyvayut-saharnyy-diabet-1/,диабет
790,https://medportal.ru/mednovosti/covid/,covid-19
791,https://medportal.ru/mednovosti/vlasti-proveryat-soobschenie-o-smerti-patsientov-na-ivl-iz/,covid-19
792,https://medportal.ru/mednovosti/v-velikobritanii-gotovyatsya-k-umyshlennomu-zarazheniyu-lyudey-kor/,covid-19
793,https://medportal.ru/mednovosti/slozhnosti-samodiagnostiiki-rak-legkogo-mozhno-prinyat-za-cov/,рак
794,https://medportal.ru/mednovosti/u-detey-stal-luchshe-immunitete-posle-togo-kak-iz-detskogo-sa/,диабет
795,https://medportal.ru/mednovosti/chto-budet-esli-zarazitsya-koronavirusom-i-grippom-odnovreme/,covid-19
796,https://medportal.ru/mednovosti/kazhetsya-u-menya-koronavirus-chto-delat/,covid-19
797,https://medportal.ru/mednovosti/nas-vseh-zakroyut-no-eto-ne-tochno/,covid-19
798,https://medportal.ru/mednovosti/pochti-tret-novorozhdennyh-s-covid/,covid-19
799,https://medportal.ru/mednovosti/mozhno-li-kipyatit-chuzhuyu-zubnuyu-schetku/,гепатит
800,https://medportal.ru/mednovosti/vse-chto-my-znaem-ob-effektivnosti-remdesivira-pri-covid-19/,covid-19
801,https://medportal.ru/mednovosti/rak-grudi-otvety-na-glavnye-voprosy/,рак
802,https://medportal.ru/mednovosti/vydyhayte-5-proverennyh-sposobov-ukrepit-zdorovie-legkih/,орви
803,https://medportal.ru/mednovosti/mozhno-li-zarazitsya-koronavirusom-na-ulitse/,covid-19
804,https://medportal.ru/mednovosti/uchenye-rasskazali-v-kakoe-vremya-luchshe-delat-prazhneniya-dlya/,рак
805,https://medportal.ru/mednovosti/v-rossii-podorozhayut-zhiznenno-vazhnye-preparaty/,covid-19
806,https://medportal.ru/mednovosti/v-niderlandah-skonchalas-patsientka-posle-povtornogo-zarazheni/,covid-19
807,https://medportal.ru/mednovosti/johnson-johnson-priostanovil-ispytaniya-vaktsiny-ot-covid/,covid-19
808,https://medportal.ru/mednovosti/tkanevye-maski-zaschischayut-ot-virusov-esli-ih-pravilno-stirat/,covid-19
809,https://medportal.ru/mednovosti/koronavirus-kak-ne-zarazitsya-v-ofise/,covid-19
810,https://medportal.ru/mednovosti/risk-zarazheniya-koronavirusom-v-samolete-minimalen-issledov/,covid-19
811,https://medportal.ru/mednovosti/rossiya-mozhet-vyyti-na-plato-po-covid-19-cherez-10/,covid-19
812,https://medportal.ru/mednovosti/samoizolyatsuya-covid/,covid-19
813,https://medportal.ru/mednovosti/lechenie-povernulo-vspyat-diabet-1-tipa-u-molodogo-cheloveka/,диабет
814,https://medportal.ru/mednovosti/perevod-klassa-na-distant-vozmozhen-pri-vyyavlenii-neskolki/,орви
815,https://medportal.ru/mednovosti/v-rossii-zhenschiny-zarazhayutsya-covid/,covid-19
816,https://medportal.ru/mednovosti/astma-ne-uvelichivaet-risk-tyazhelogo-techeniya-i-smerti-ot-covid/,covid-19
817,https://medportal.ru/mednovosti/okolo-1-000-rossiyskih-uchiteley-zaboleli-covid/,орви
818,https://medportal.ru/mednovosti/gospitalizirovannye-patsienty-s-covid/,covid-19
819,https://medportal.ru/mednovosti/uchenye-rasskazali-pochemu-skarlatina-mozhet-vernutsya/,covid-19
820,https://medportal.ru/mednovosti/kak-lechitsya-ot-covid-19-na-domu/,covid-19
821,https://medportal.ru/mednovosti/dyhatelnyy-test-diagnostiroval-risk-s-tochnostyu-80/,рак
822,https://medportal.ru/mednovosti/bolee-80-gospitalizirovannyh-patsientov-s-covid/,covid-19
823,https://medportal.ru/mednovosti/posledovatelnost-deystviy-pri-glikemicheskoy-kome/,диабет
824,https://medportal.ru/mednovosti/u-koronavirusa-obnaruzhili-obezbolivayuschiy-effekt/,covid-19
825,https://medportal.ru/mednovosti/nobelevskuyu-premiyu-po-meditsine-2020-poluchili-issledovateli/,гепатит
826,https://medportal.ru/mednovosti/zagadochnyy-postkovidnyy-sindrom-kotoryy-diagnostirovali-d/,covid-19
827,https://medportal.ru/mednovosti/diabet-beremennyh-i-risk-bolezney-serdtsa/,диабет
828,https://medportal.ru/mednovosti/vse-chto-my-znaem-o-perenose-koronavirusa-komarami/,covid-19
829,https://medportal.ru/mednovosti/haypuyut-v-nadezhde-na-finansirovanie/,рак
830,https://medportal.ru/mednovosti/immunitet-k-sezonnym-koronavirusam-mozhet-dlitsya-ne-dolshe-g/,covid-19
831,https://medportal.ru/mednovosti/pochemu-zimoy-my-boleem-chasche/,орви
832,https://medportal.ru/mednovosti/vaktsina-protiv-vpch-zaschischaet-ot-raka-sheyki-matki-epohalno/,рак
833,https://medportal.ru/mednovosti/vaktsinatsiya-protiv-grippa-v-epohu-covid-19/,covid-19
834,https://medportal.ru/mednovosti/vo-vremya-pandemii-lyudi-stali-chasche-videt-kollektivnye-koshmar/,covid-19
835,https://medportal.ru/mednovosti/uchenye-rasskazali-kak-kishechnye-mikroby-vliyayut-na-lechenie-ra/,рак
836,https://medportal.ru/mednovosti/geny-tyazhelogo-techeniya-covid/,covid-19
837,https://medportal.ru/mednovosti/kakie-produkty-preduprezhdayut-rak-tolstoy-kishki-a-kakie-uvel/,рак
838,https://medportal.ru/mednovosti/bessulfatnye-shampuni-est-li-smysl/,рак
839,https://medportal.ru/mednovosti/opasnost-rodinok-prizrachnaya-i-realnaya/,рак
840,https://medportal.ru/mednovosti/novo-nordisk-zavershila-2/,диабет
841,https://medportal.ru/mednovosti/vsemirnyy-den-donora-kostnogo-mozga/,рак
842,https://medportal.ru/mednovosti/prostymi-slovami-o-diabete-vtorogo-tipa/,диабет
843,https://medportal.ru/mednovosti/rossiyskie-razrabotchiki-umnoy-zubnoy-schetki-pobedili-v-natsi/,рак
844,https://medportal.ru/mednovosti/odinokie-lyudi-chasche-boleyut-diabetom/,диабет
845,https://medportal.ru/mednovosti/sotni-rossiyskih-shkol-i-klassov-zakryvayutsya-na-karantin-iz/,орви
846,https://medportal.ru/mednovosti/uchenye-nauchilis-predotvraschat-covid-19/,covid-19
847,https://medportal.ru/mednovosti/nuzhno-li-storonitsya-perebolevshih-covid/,covid-19
848,https://medportal.ru/mednovosti/v-peterburge-soobschayut-o-vozobnovivshihsya-ocheredyah-iz-mashin-sk/,covid-19
849,https://medportal.ru/mednovosti/v-velikobritanii-vozobnovilis-klinicheskie-ispytaniya-oksford/,covid-19
850,https://medportal.ru/mednovosti/voz-predrekaet-uvelichenie-smertnosti-v-evrope-v-oktyabre/,covid-19
851,https://medportal.ru/mednovosti/rossiyskie-hirurgi-udalili-zlokachestvennuyu-opuhol-vesom-bol/,covid-19
852,https://medportal.ru/mednovosti/v-moskve-otmenyayut-obyazatelnuyu-izolyatsiyu-na-14-dney-pri-simpt/,орви
853,https://medportal.ru/mednovosti/kak-predupredit-diabet-beremennyh/,диабет
854,https://medportal.ru/mednovosti/pervyy-portativnyy-mrt-skaner-ispytali-na-lyudyah/,covid-19
855,https://medportal.ru/mednovosti/mariinskaya-bolnitsa-v-sankt/,covid-19
856,https://medportal.ru/mednovosti/eksperimentalnaya-in-ektsiya-v-mozg-privela-k-mnogonedelnoy-r/,диабет
857,https://medportal.ru/mednovosti/probiotiki-pokazali-potentsial-v-borbe-s-detskim-ozhireniem/,диабет
858,https://medportal.ru/mednovosti/bolshinstvo-lyudey-ne-znaet-ob-etih-simptomah-ginekologichesko/,рак
859,https://medportal.ru/mednovosti/bum-fuflomitsinov-v-rossii-vzletel-spros-na-somnitelnye-p/,covid-19
860,https://medportal.ru/mednovosti/podtverzhdena-svyaz-mezhdu-upotrebleniem-belogo-risa-i-diabeto/,диабет
861,https://medportal.ru/mednovosti/rossiyskaya-vaktsina-protiv-covid/,covid-19
862,https://medportal.ru/mednovosti/byustgalter-vyzyvaet-rak-grudi-i-prochie-mify-iz-oblasti-de/,рак
863,https://medportal.ru/mednovosti/kofe-i-normalnyy-ves-snizhayut-risk-tsirroza-pecheni-u-alkogoli/,диабет
864,https://medportal.ru/mednovosti/kraska-dlya-volos-ne-svyazana-s-riskom-bolshey-chasti-rakovyh-o/,рак
865,https://medportal.ru/mednovosti/svet-nastroeniya-siniy-vliyanie-gadzhetov-na-zdorovie-okazalos/,covid-19
866,https://medportal.ru/mednovosti/vpch-i-rak-rotovoy-polosti-i-gorla/,рак
867,https://medportal.ru/mednovosti/5-mifov-o-hronicheskom-gastrite/,рак
868,https://medportal.ru/mednovosti/skoraya-instruktsiya-po-primeneniyu/,орви
869,https://medportal.ru/mednovosti/vaktsinatsiya-otkazatsya-nelzya-delat/,гепатит
870,https://medportal.ru/mednovosti/privivki-ot-grippa-v-2020-2021-godu/,covid-19
871,https://medportal.ru/mednovosti/u-bolshinstva-rossiyan-slabye-predstavleniya-ob-onkozabolevani/,рак
872,https://medportal.ru/mednovosti/uchenye-podtverdili-vozmozhnost-vnutriutrobnogo-infitsirovaniya-sars-cov-2/,covid-19
873,https://medportal.ru/mednovosti/dyshat-nechem-uchenye-vyyavili-neozhidannyy-faktor-riska-razvitiya-diabeta/,диабет
874,https://medportal.ru/mednovosti/ot-doveryayu-strane-do-ne-hochu-byt-laboratornoy-kryskoy-mediki-o-vaktsine-sputnik-v/,covid-19
875,https://medportal.ru/mednovosti/muzhchiny-s-ozhireniem-do-60-let-podverzheny-vysokomu-risku-smerti-ot-covid-19-issledovanie/,covid-19
876,https://medportal.ru/mednovosti/petrovaks-i-cansino-biologics-nachnut-klinicheskoe-issledovanie-iii-fazy-vaktsiny-ot-covid-19-v-rf/,covid-19
877,https://medportal.ru/mednovosti/ya-boyus-raka-nado-li-sdavat-onkomarkery-dlya-profilaktiki/,рак
878,https://medportal.ru/mednovosti/bolee-poloviny-rossiyskih-vrachey-ne-gotovy-privivatsya-rossiyskoy-vaktsinoy-ot-covid-19/,covid-19
879,https://medportal.ru/mednovosti/veyping-uvelichivaet-risk-zabolet-covid-19-v-pyat-raz-issledovanie/,covid-19
880,https://medportal.ru/mednovosti/krovyu-oblivaetsya-5-vazhnyh-faktov-o-zdorovie-serdtsa/,диабет
881,https://medportal.ru/mednovosti/razmer-imeet-znachenie-vysokie-lyudi-bolshe-podverzheny-risku-zarazheniya-covid-19/,covid-19
882,https://medportal.ru/mednovosti/bolshinstvo-vyzdorovevshih-posle-covid-19-imeyut-problemy-s-psihikoy-issledovanie/,covid-19
883,https://medportal.ru/mednovosti/sobaki-i-koshki-mogut-zarazitsya-koronavirusom-ot-lyudey-issledovanie/,covid-19
884,https://medportal.ru/mednovosti/nerabotayuschie-privivki-ot-grippa-eto-mif-eksperty-o-sezonnoy-vaktsinatsii/,орви
885,https://medportal.ru/mednovosti/kruglyy-polosatyy-7-maloizvestnyh-poleznyh-svoystv-arbuza/,рак
886,https://medportal.ru/mednovosti/deti-mladshe-5-let-mogut-rasprostranyat-koronavirus-bolshe-chem-vzroslye-issledovanie/,covid-19
887,https://medportal.ru/mednovosti/byli-da-splyli-pochemu-ischezayut-antitela-k-sars-cov-2/,covid-19
888,https://medportal.ru/mednovosti/udar-po-pecheni-kak-zaschititsya-ot-virusnogo-gepatita/,гепатит
889,https://medportal.ru/mednovosti/doktor-ya-zhivoy-ledyanye-ruki-i-nogi-dazhe-letom/,диабет
890,https://medportal.ru/mednovosti/vershina-aysberga-chto-zuby-i-desny-mogut-skazat-ob-obschem-zdorovie/,рак
891,https://medportal.ru/mednovosti/otlozhennaya-beremennost-vse-chto-nuzhno-znat-o-kriokonservatsii-yaytsekletok/,рак
892,https://medportal.ru/mednovosti/petrovaks-klinicheskoe-issledovanie-podtverdilo-bezopasnost-polioksidoniya-pri-lechenii-covid-19/,covid-19
893,https://medportal.ru/mednovosti/mozhno-li-otkryvat-shkoly-vo-vremya-pandemii/,covid-19
894,https://medportal.ru/mednovosti/uchenye-nashli-svyaz-mezhdu-boleznyami-desen-i-rakom/,рак
895,https://medportal.ru/mednovosti/kitayskaya-vektornaya-vaktsina-protiv-covid-19-pokazala-nizkuyu-effektivnost-u-pozhilyh-lyudey/,covid-19
896,https://medportal.ru/mednovosti/oksfordskaya-vaktsina-protiv-covid-19-pokazala-obeschayuschiy-rezultat-v-ocherednoy-faze-issledovaniya/,covid-19
897,https://medportal.ru/mednovosti/antikovidnaya-plazma-krovi-ne-pomogaet-patsientam-na-ivl-vyvody-rossiyskih-vrachey/,covid-19
898,https://medportal.ru/mednovosti/vaktsina-ot-vpch-v-desyat-raz-snizhaet-kolichestvo-infitsirovannyh-antonina-oblasova/,рак
899,https://medportal.ru/mednovosti/uchenye-prizvali-zarazhat-sars-cov-2-dobrovoltsev-dlya-uskoreniya-razrabotki-vaktsin/,covid-19
900,https://medportal.ru/mednovosti/neuchtennye-sluchai-covid-19-mogut-stat-prichinoy-vtoroy-volny-pandemii/,covid-19
901,https://medportal.ru/mednovosti/v-ssha-vyzdorovevshaya-ot-covid-19-patsientka-snova-poluchila-polozhitelnyy-test/,covid-19
902,https://medportal.ru/mednovosti/meditatsiya-svyazana-so-snizheniem-riska-bolezney-serdtsa-i-sosudov/,диабет
903,https://medportal.ru/mednovosti/kitayanka-zarazila-koronavirusom-71-cheloveka-odin-raz-proehavshis-v-lifte/,инсульт
904,https://medportal.ru/mednovosti/pervaya-mrnk-vaktsina-protiv-koronavirusa-horosho-perenositsya-i-vyzyvaet-vyrabotku-antitel/,covid-19
